device,timestamp,target_ip,target_name,latency_ms,success,tipo_ping
OLT Alajuela 1,2025-08-21T01:57:31.482953,84.17.40.24,SUTEL Internacional,43.27821731567383,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T01:58:31.546793,84.17.40.24,SUTEL Internacional,43.18857192993164,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T01:59:31.606124,84.17.40.24,SUTEL Internacional,45.82524299621582,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:00:31.671094,84.17.40.24,SUTEL Internacional,43.177127838134766,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:01:31.724813,84.17.40.24,SUTEL Internacional,44.13151741027832,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:02:31.790799,84.17.40.24,SUTEL Internacional,43.17522048950195,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:03:31.848283,84.17.40.24,SUTEL Internacional,46.28348350524902,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:04:31.917172,84.17.40.24,SUTEL Internacional,43.48254203796387,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:05:31.981150,84.17.40.24,SUTEL Internacional,42.99497604370117,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:06:32.044262,84.17.40.24,SUTEL Internacional,43.065547943115234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:07:32.108496,84.17.40.24,SUTEL Internacional,43.18428039550781,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:08:32.159964,84.17.40.24,SUTEL Internacional,43.534278869628906,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:09:32.222903,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:10:37.238894,84.17.40.24,SUTEL Internacional,43.16973686218262,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:11:37.302396,84.17.40.24,SUTEL Internacional,42.73366928100586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:12:37.356318,84.17.40.24,SUTEL Internacional,42.87457466125488,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:13:37.420536,84.17.40.24,SUTEL Internacional,43.03336143493652,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:14:37.474393,84.17.40.24,SUTEL Internacional,42.99044609069824,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:15:37.524926,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:16:42.553603,84.17.40.24,SUTEL Internacional,43.35975646972656,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:17:42.618962,84.17.40.24,SUTEL Internacional,43.1058406829834,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:18:42.674395,84.17.40.24,SUTEL Internacional,41.738271713256836,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:19:47.743825,84.17.40.24,SUTEL Internacional,43.20836067199707,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:20:47.796652,84.17.40.24,SUTEL Internacional,43.196916580200195,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:21:47.850116,84.17.40.24,SUTEL Internacional,43.25699806213379,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:22:47.911179,84.17.40.24,SUTEL Internacional,42.71101951599121,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:23:47.971708,84.17.40.24,SUTEL Internacional,43.134450912475586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:24:48.030778,84.17.40.24,SUTEL Internacional,43.152809143066406,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:25:48.091079,84.17.40.24,SUTEL Internacional,43.00975799560547,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:26:48.152385,84.17.40.24,SUTEL Internacional,43.573856353759766,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:27:48.211781,84.17.40.24,SUTEL Internacional,43.63274574279785,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:28:48.267777,84.17.40.24,SUTEL Internacional,42.84238815307617,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:29:48.318847,84.17.40.24,SUTEL Internacional,43.070316314697266,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:30:48.377572,84.17.40.24,SUTEL Internacional,43.10321807861328,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:31:48.433575,84.17.40.24,SUTEL Internacional,42.67287254333496,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:32:48.497765,84.17.40.24,SUTEL Internacional,43.34616661071777,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:33:48.559471,84.17.40.24,SUTEL Internacional,43.17760467529297,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:34:48.610323,84.17.40.24,SUTEL Internacional,43.30587387084961,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:35:48.664409,84.17.40.24,SUTEL Internacional,43.40934753417969,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:36:48.725449,84.17.40.24,SUTEL Internacional,43.31517219543457,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:37:48.790926,84.17.40.24,SUTEL Internacional,42.633771896362305,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:38:48.847952,84.17.40.24,SUTEL Internacional,42.974233627319336,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:39:48.912225,84.17.40.24,SUTEL Internacional,43.00355911254883,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:40:48.973070,84.17.40.24,SUTEL Internacional,43.065547943115234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:41:49.030777,84.17.40.24,SUTEL Internacional,43.243408203125,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:42:49.080968,84.17.40.24,SUTEL Internacional,42.94776916503906,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:43:49.142701,84.17.40.24,SUTEL Internacional,43.03908348083496,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:44:49.204115,84.17.40.24,SUTEL Internacional,43.29252243041992,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:45:49.259598,84.17.40.24,SUTEL Internacional,45.169830322265625,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:46:49.317007,84.17.40.24,SUTEL Internacional,43.5023307800293,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:47:49.383033,84.17.40.24,SUTEL Internacional,43.17641258239746,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:48:49.439987,84.17.40.24,SUTEL Internacional,42.989492416381836,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:49:49.497457,84.17.40.24,SUTEL Internacional,42.978763580322266,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:50:49.552356,84.17.40.24,SUTEL Internacional,43.212175369262695,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:51:49.602900,84.17.40.24,SUTEL Internacional,42.86909103393555,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:52:49.659721,84.17.40.24,SUTEL Internacional,43.125152587890625,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:53:49.717314,84.17.40.24,SUTEL Internacional,43.39122772216797,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:54:49.780633,84.17.40.24,SUTEL Internacional,43.692588806152344,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:55:49.846011,84.17.40.24,SUTEL Internacional,43.34306716918945,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:56:49.910117,84.17.40.24,SUTEL Internacional,43.25127601623535,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:57:49.969156,84.17.40.24,SUTEL Internacional,43.169260025024414,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:58:50.025664,84.17.40.24,SUTEL Internacional,43.70427131652832,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T02:59:50.083225,84.17.40.24,SUTEL Internacional,43.25461387634277,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:00:50.136901,84.17.40.24,SUTEL Internacional,42.90652275085449,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:01:50.194288,84.17.40.24,SUTEL Internacional,42.89650917053223,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:02:50.244836,84.17.40.24,SUTEL Internacional,43.180227279663086,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:03:50.295918,84.17.40.24,SUTEL Internacional,42.97327995300293,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:04:50.360335,84.17.40.24,SUTEL Internacional,43.2889461517334,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:05:50.410655,84.17.40.24,SUTEL Internacional,43.52211952209473,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:06:50.472470,84.17.40.24,SUTEL Internacional,42.47617721557617,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:07:50.531871,84.17.40.24,SUTEL Internacional,43.297529220581055,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:08:50.596844,84.17.40.24,SUTEL Internacional,42.74463653564453,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:09:50.656705,84.17.40.24,SUTEL Internacional,43.287038803100586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:10:50.708219,84.17.40.24,SUTEL Internacional,43.40648651123047,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:11:50.767607,84.17.40.24,SUTEL Internacional,43.158769607543945,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:12:50.826017,84.17.40.24,SUTEL Internacional,43.37787628173828,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:13:50.878205,84.17.40.24,SUTEL Internacional,41.38302803039551,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:14:50.937108,84.17.40.24,SUTEL Internacional,43.30849647521973,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:15:50.990737,84.17.40.24,SUTEL Internacional,42.18029975891113,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:16:51.049098,84.17.40.24,SUTEL Internacional,42.97327995300293,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:17:51.112281,84.17.40.24,SUTEL Internacional,43.29085350036621,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:18:51.171241,84.17.40.24,SUTEL Internacional,43.06960105895996,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:19:51.222463,84.17.40.24,SUTEL Internacional,41.808366775512695,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:20:51.273043,84.17.40.24,SUTEL Internacional,43.126583099365234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:21:51.333142,84.17.40.24,SUTEL Internacional,42.87385940551758,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:22:51.385314,84.17.40.24,SUTEL Internacional,43.00117492675781,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:23:51.451987,84.17.40.24,SUTEL Internacional,43.31517219543457,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:24:51.513861,84.17.40.24,SUTEL Internacional,43.366193771362305,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:25:51.578319,84.17.40.24,SUTEL Internacional,42.43206977844238,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:26:51.637316,84.17.40.24,SUTEL Internacional,43.21146011352539,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:27:51.695353,84.17.40.24,SUTEL Internacional,43.19119453430176,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:28:51.755413,84.17.40.24,SUTEL Internacional,43.35737228393555,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:29:51.809355,84.17.40.24,SUTEL Internacional,43.38431358337402,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:30:51.872277,84.17.40.24,SUTEL Internacional,43.378591537475586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:31:51.923083,84.17.40.24,SUTEL Internacional,43.40076446533203,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:32:51.984519,84.17.40.24,SUTEL Internacional,43.10250282287598,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:33:52.049567,84.17.40.24,SUTEL Internacional,43.42484474182129,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:34:52.110739,84.17.40.24,SUTEL Internacional,42.73867607116699,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:35:52.177667,84.17.40.24,SUTEL Internacional,43.20931434631348,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:36:52.240948,84.17.40.24,SUTEL Internacional,43.260812759399414,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:37:52.301802,84.17.40.24,SUTEL Internacional,43.12705993652344,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:38:52.353760,84.17.40.24,SUTEL Internacional,42.55795478820801,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:39:52.423223,84.17.40.24,SUTEL Internacional,43.26367378234863,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:40:52.489843,84.17.40.24,SUTEL Internacional,43.096065521240234,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:41:52.545072,84.17.40.24,SUTEL Internacional,43.09964179992676,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:42:52.608486,84.17.40.24,SUTEL Internacional,43.358564376831055,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:43:52.660821,84.17.40.24,SUTEL Internacional,43.53928565979004,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:44:52.719786,84.17.40.24,SUTEL Internacional,43.01762580871582,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:45:52.773171,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:46:57.804506,84.17.40.24,SUTEL Internacional,42.978525161743164,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:47:57.857600,84.17.40.24,SUTEL Internacional,43.295860290527344,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:48:57.919415,84.17.40.24,SUTEL Internacional,43.001413345336914,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:49:57.974108,84.17.40.24,SUTEL Internacional,43.35188865661621,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:50:58.029160,84.17.40.24,SUTEL Internacional,43.106794357299805,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:51:58.086461,84.17.40.24,SUTEL Internacional,43.221235275268555,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:52:58.151670,84.17.40.24,SUTEL Internacional,42.183637619018555,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:53:58.202590,84.17.40.24,SUTEL Internacional,43.24960708618164,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:54:58.256434,84.17.40.24,SUTEL Internacional,43.012380599975586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:55:58.321677,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:57:03.337501,84.17.40.24,SUTEL Internacional,42.88458824157715,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:58:03.390284,84.17.40.24,SUTEL Internacional,42.68836975097656,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T03:59:03.450499,84.17.40.24,SUTEL Internacional,42.70005226135254,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:00:03.510124,84.17.40.24,SUTEL Internacional,42.337656021118164,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:01:03.568511,84.17.40.24,SUTEL Internacional,42.97351837158203,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:02:03.629216,84.17.40.24,SUTEL Internacional,43.02358627319336,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:03:03.695673,84.17.40.24,SUTEL Internacional,43.195486068725586,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:04:03.754366,84.17.40.24,SUTEL Internacional,43.22028160095215,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:05:03.818228,84.17.40.24,SUTEL Internacional,43.17784309387207,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:06:03.879601,84.17.40.24,SUTEL Internacional,42.81497001647949,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:07:03.935201,84.17.40.24,SUTEL Internacional,42.93394088745117,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:08:03.992279,84.17.40.24,SUTEL Internacional,43.27058792114258,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:09:04.048243,84.17.40.24,SUTEL Internacional,41.516780853271484,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:10:04.111733,84.17.40.24,SUTEL Internacional,42.69003868103027,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:11:04.169056,84.17.40.24,SUTEL Internacional,42.337656021118164,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:12:04.222644,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:13:09.249177,84.17.40.24,SUTEL Internacional,43.21002960205078,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:14:09.309420,84.17.40.24,SUTEL Internacional,43.612003326416016,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:15:09.374412,84.17.40.24,SUTEL Internacional,43.076515197753906,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:16:09.431974,84.17.40.24,SUTEL Internacional,43.30563545227051,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:17:09.490766,84.17.40.24,SUTEL Internacional,43.10321807861328,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:18:09.541339,84.17.40.24,SUTEL Internacional,43.273210525512695,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:19:09.593005,84.17.40.24,SUTEL Internacional,,False,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:20:14.609470,84.17.40.24,SUTEL Internacional,43.18714141845703,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:21:14.669915,84.17.40.24,SUTEL Internacional,41.92042350769043,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:22:14.722010,84.17.40.24,SUTEL Internacional,43.42198371887207,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:23:14.778562,84.17.40.24,SUTEL Internacional,43.37191581726074,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:24:14.837953,84.17.40.24,SUTEL Internacional,43.24603080749512,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:25:14.891679,84.17.40.24,SUTEL Internacional,43.27869415283203,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:26:14.948012,84.17.40.24,SUTEL Internacional,43.320655822753906,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:27:15.005233,84.17.40.24,SUTEL Internacional,42.36197471618652,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:28:15.068596,84.17.40.24,SUTEL Internacional,43.280601501464844,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:29:15.121091,84.17.40.24,SUTEL Internacional,43.42341423034668,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:30:15.183562,84.17.40.24,SUTEL Internacional,43.5636043548584,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:31:15.250984,84.17.40.24,SUTEL Internacional,43.328046798706055,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:32:15.302707,84.17.40.24,SUTEL Internacional,43.0607795715332,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:33:15.358037,84.17.40.24,SUTEL Internacional,42.928457260131836,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:34:15.415257,84.17.40.24,SUTEL Internacional,42.572021484375,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:35:15.466155,84.17.40.24,SUTEL Internacional,43.318748474121094,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:36:15.528128,84.17.40.24,SUTEL Internacional,43.26581954956055,True,Ping SUTEL Internacional
OLT Alajuela 1,2025-08-21T04:37:15.586286,84.17.40.24,SUTEL Internacional,43.44463348388672,True,Ping SUTEL Internacional
